name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
FirenGym,ChIJvU8kC8YX2jER51itZXswujo,"2 Sin Ming road, #01-06 2 Sin Ming Road Tower 1, Sin Ming Plaza, Singapore 575583",1.352457,103.8357242,4.9,51,http://www.firengym.com/,8512 0416,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Bishan Community Club,ChIJ____7xMX2jERWYaeX5Kpxcw,"51 Bishan St. 13, Singapore 579799",1.3497251,103.8507226,4.2,1597,https://www.onepa.gov.sg/cc/bishan-cc,6259 4720,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Bishan Sports and Recreation Centre,ChIJx7bZHBoX2jER-hecDyx4avo,"5 Bishan St 14, Singapore 579783",1.3552839,103.8508785,3.8,12,https://www.myactivesg.com/facilities/bishan-sports-centre,6353 9235,fitness_center,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Fitness Station (Blk 83 Lor 2 Toa Payoh),ChIJ9x52yZ4X2jERmtI8H_e3wdk,"Lor 2 Toa Payoh, Block 83, Singapore 310083",1.3357468,103.8481744,5.0,1,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Fitness Station (82B Lor 4 Toa Payoh),ChIJP3OnXwAX2jERVEEZk24CHoY,"82b Lor 4 Toa Payoh, Singapore 312082",1.3357924,103.8486582,5.0,2,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Fitness Station (Blk 79A Toa Payoh Central),ChIJxaNtdPEX2jERiC-2KRTj_pU,"Toa Payoh Central, Singapore",1.3349578,103.8472883,5.0,2,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,False,False,True,Local
Toa Payoh Crest Exercise Station,ChIJORSZZWoX2jERG4ppWkKoOds,"130A Lor 1 Toa Payoh, Singapore 311130",1.3375729,103.8430988,4.5,2,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,False,False,True,Local
Fitness Station (79D Toa Payoh Central),ChIJSYskaQAX2jERc_okk1e6CUQ,"79D Toa Payoh Central, Singapore 314079",1.3349856,103.8493428,5.0,1,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Fitness Corner in Toa Payoh Sensory Park,ChIJMTTjPwAX2jERL998MiG0240,"Lor. 5 Toa Payoh, Sensory Park, Singapore",1.3351958,103.8526939,0.0,0,,,fitness_center,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,False,False,Local
S30 Serangoon | Group Fitness Training Gym | Personal Training,ChIJWzJ3XYwX2jERLn6TfhSMPKc,"13 Lichfield Rd, Singapore 556833",1.3644379,103.8699186,5.0,164,https://www.s30studio.com.sg/studios/serangoon,8092 2439,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Anytime Fitness New Tech Park,ChIJvWfuPusX2jERTreLHhxIrJ4,"151 Lorong Chuan, #01-12, NTP+ 556741",1.3513487,103.8616302,4.8,276,https://www.anytimefitness.sg/gyms/sg-0062/new-tech-park-north-east-556741/,8874 1521,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Club Pilates Serangoon,ChIJrzCe_ZQX2jERBnuf6RuPo58,"77A Serangoon Garden Way, Level 2, Singapore 555973",1.3638783,103.865028,4.9,141,http://www.clubpilates.com.sg/,9134 6461,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Senior Gym | Fitness Classes by NTUC Health @ ActiveSG Gym - Serangoon Central,ChIJK5WP9aYX2jER_fQuovMTzwE,"264 Serangoon Central, #01-207, Singapore 550264",1.3524426,103.8720102,3.7,41,https://ntuchealth.sg/active-ageing/services/senior-gym/?utm_campaign=gmbwebsite&utm_source=gmb&utm_medium=organic&utm_content=circuittrainingsrg,,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,False,True,Local
Fitness Corner in Serangoon Community Park,ChIJqYuvCwAX2jER4dfdw5nUlS0,"Serangoon Ave 4, Block 211, Singapore 550211",1.3565006,103.8724046,5.0,1,,,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,False,False,True,Local
Elite Performance Training,ChIJgYW6VDUX2jERdJpC4j-DrnI,"806 Upper Serangoon Rd, Singapore 534674",1.3552054,103.8800888,5.0,21,,8300 7578,fitness_center,"Serangoon, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,False,True,True,Local
"Lab Studios - Serangoon Gardens | LabX, LabFormer",ChIJEURRi1QX2jERqQj1jRf97bs,"65A Serangoon Garden Way, Singapore 555961",1.3635104,103.865592,5.0,25,http://www.labstudios.com/,8261 1138,fitness_center,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Hougang Community Club,ChIJAQAASDUW2jERRfi8_uLQm-g,"35 Hougang Ave 3, Singapore 538840",1.364645,103.8923352,4.3,1105,,6282 8887,fitness_center,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,False,True,True,Local
Amore Fitness & Define Punggol Coast Mall,ChIJxSXcQR8V2jERO-9svrR72IM,"Tower 88 Punggol Way #12-111, #12-112 &, Singapore 829913",1.4155822,103.9104767,5.0,24,https://amorefitness.com/,6339 7822,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Punggol Group Exercise Fitness Club,ChIJgeP7OuMV2jERc_0cVRfaUjg,"273 Punggol Pl, Level 3 Open Space Garden, Singapore 823273",1.4023802,103.9022684,5.0,67,http://www.fitclub.sg/,9383 8656,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
F45 Training Punggol Plaza,ChIJqWzhiBwX2jERWLEHx49XBQ4,"168 Punggol Fld, #02-08B Punggol Plaza, Singapore 820168",1.3940748,103.9129795,5.0,80,https://f45training.com/punggolplaza/home,9731 4542,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Punggol's Fat Loss Expert - THISISHANONG Personal Training,ChIJi58ZBXQV2jERL7_xr_Hmv4U,"BLK 308A, PUNGGOL WALK, 1 LOBBY, #1 WATERWAY TERRACES, Singapore 821308",1.4075721,103.9005993,5.0,64,https://www.thisishanong.com/,9758 3995,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
The Gym Pod @ Punggol Park,ChIJq_yTmHk92jERE_Zj5vbdNKU,"Hougang Ave 10, Singapore 538768",1.3775717,103.8973365,4.5,19,http://thegympod.com/,,fitness_center,"Punggol, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,False,True,Local
Fitness Corner at Punggol Linear Park,ChIJX-abBAAV2jERR67clianPMU,"271C Punggol Walk, Singapore 823271",1.4037402,103.9012289,0.0,0,,,fitness_center,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,False,False,False,Local
24/7 FITNESS The Seletar Mall,ChIJqxL0E-EX2jERXIuhlrL5qxc,"33 Sengkang W Ave, #02-38 The Seletar Mall, Singapore 797653",1.3915397,103.8760564,4.1,32,https://sg.247.fitness/,8409 0203,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Sengkang Home Gym - Personal Training,ChIJY0Zf2rAX2jERhzngZnFB61w,"317A Anchorvale Rd, Singapore 541317",1.3939191,103.8876982,4.7,23,http://www.sengkanghomegym.com/,9129 2967,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
F45 Training Sengkang East,ChIJJ8BkPuUX2jERiWNUHXtBcic,"2 Rivervale Cl 04-02, Rivervale Community Club, Singapore 544583",1.3850415,103.9024364,5.0,75,https://f45training.sg/sengkangeast,8684 6210,fitness_center,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Extreme Fitness - Personal Training Jurong East,ChIJgRH1kBYR2jER7dj5D25XNWo,"48 Boon Lay Wy, #01-06, Singapore 609961",1.3310365,103.7482877,5.0,249,https://www.extremefitness.sg/,8522 6746,fitness_center,"Jurong East, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,True,True,Local
Verge Training,ChIJB9knrzcR2jERJ3QrCCmpE1Q,"1 Venture Ave, #01-01, Singapore 608521",1.3319576,103.744243,5.0,72,https://vergetraining.sg/,9635 3831,fitness_center,"Jurong East, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Jurong Lake Gardens ActiveSG Gym,ChIJxWwh6k4P2jERaDoN3Xy17JE,"30 Yuan Ching Rd, Singapore 618664",1.3304311,103.7254336,4.6,318,https://www.myactivesg.com/Facilities/jurong-lake-gardens-gym,6970 1619,fitness_center,"Jurong East, Singapore",Fitness Studio,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
The Gym Pod @ International Business Park Jurong East,ChIJzXmxSt0R2jERIreSLynTrgg,"3A International Business Park, Singapore 609935",1.3277403,103.7492819,4.0,5,https://www.thegympod.com/,,fitness_center,"Jurong East, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,False,True,Local
Ascend Fit Personal Training,ChIJD4ESaCgR2jER7arXNOlUej8,"8 Jurong Town Hall Rd, #02-00, Singapore 609434",1.3315149,103.7418273,5.0,60,https://www.afptsg.com/,8020 4426,fitness_center,"Jurong East, Singapore",Fitness Studio,JURONG EAST,9505.716574437702,22408.0,True,True,True,Local
Homeground Gym,ChIJ_fddB8IP2jERvKTME-Sai3k,"863 Jurong West Street 81, #01-515, Singapore 640863",1.3492592,103.6953014,4.7,35,https://www.homegroundgym.com/jurong-west,9630 6218,fitness_center,"Jurong West, Singapore",Fitness Studio,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
HomeTeamNS Fitness Workz Bukit Batok,ChIJ5RCN6MoR2jERwY78wVUt-1c,"2 Bukit Batok West Ave 7, Singapore 659003",1.3658189,103.7503178,4.8,180,https://www.hometeamns.sg/fitnessworkz/,6705 9473,fitness_center,"Bukit Batok, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Bukit Batok Nature Park Fitness Area,ChIJT5_ySkMQ2jERawE_ZgD67Ks,Singapore,1.349341,103.7635381,5.0,3,,,fitness_center,"Bukit Batok, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,False,False,True,Local
The Gym Pod (Bukit Gombak Park),ChIJtwOx0acR2jERONsHe_aRGSI,"Bukit Batok West Ave. 5, Bukit Gombak Park Community Garden, Singapore",1.3668925,103.7516629,5.0,4,http://thegympod.com/,,fitness_center,"Bukit Batok, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,False,True,Local
Senior Gym | Fitness Classes @ NTUC Health Active Ageing Centre (Care) (Bukit Batok West),ChIJNxKHT9sR2jERMuFYwyTTsjw,"439 Bukit Batok West Ave. 8, #02-01, Singapore 650439",1.3566747,103.7400448,4.3,3,https://ntuchealth.sg/active-ageing/services/senior-gym/?utm_campaign=gmbwebsite&utm_source=gmb&utm_medium=organic&utm_content=circuittrainingbbw,,fitness_center,"Bukit Batok, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,False,True,Local
The District Training | Calisthenics & Yoga Classes @ Bukit Batok Sky Peak,ChIJzQkcR_0R2jERp2tIT_LSCQg,"Sky Peak Calisthenics Park, Singapore 650292",1.3452217,103.7539687,4.8,23,http://thedistricttraining.com/,9649 4791,fitness_center,"Bukit Batok, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Zhenghua Park Fitness Corner,ChIJD5F219kR2jERXNlymwO64tA,"276 Bangkit Rd, Singapore 670276",1.3796774,103.7756833,5.0,2,,,fitness_center,"Bukit Panjang, Singapore",Fitness Studio,BUKIT PANJANG,10223.16462037638,38525.0,False,False,True,Local
Afterburner @ Temasek Club,ChIJvy3q_7kR2jERi765mrWsVN4,"131 Rifle Range Rd, Singapore 588396",1.3466744,103.7807581,4.3,6,http://www.temasekclub.org.sg/sports/gym,6801 4242,fitness_center,"Bukit Panjang, Singapore",Fitness Studio,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
BFT Dairy Farm,ChIJ3XZbumIR2jER1R_aC-6Kggs,"4 Dairy Farm Ln, #01-07/08/09 Dairy Farm Mall, Singapore 677622",1.3655818,103.7748673,4.9,74,https://bft.studio/dairyfarm/gmb,8043 5526,fitness_center,"Bukit Panjang, Singapore",BFT,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
Zhenghua Nature Park Fitness Corner,ChIJr1Hn3WgR2jERQRuDh19HDNM,"466 Segar Rd, Singapore 670466",1.3862154,103.773775,4.0,1,,,fitness_center,"Bukit Panjang, Singapore",Fitness Studio,BUKIT PANJANG,10223.16462037638,38525.0,False,False,True,Local
Bukit Panjang Community Club,ChIJJWt786YR2jERcIgIkdUxv_0,"8 Pending Rd, Singapore 678295",1.3765799,103.770559,4.1,936,https://m.facebook.com/bukitpanjangcc/,6506 0900,fitness_center,"Bukit Panjang, Singapore",Fitness Studio,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
Senja-Cashew Community Club,ChIJs45bbr0R2jERwByR91EdWqw,"101 Bukit Panjang Rd, Singapore 679910",1.381403,103.764651,4.3,1238,https://www.onepa.gov.sg/cc/senja-cashew-cc,6219 4561,fitness_center,"Bukit Panjang, Singapore",Fitness Studio,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Fitness Corner in Choa Chu Kang Park,ChIJ3YrxTAAR2jEROz7CUSlz10I,Singapore 688845,1.3877716,103.747519,5.0,1,,,fitness_center,"Choa Chu Kang, Singapore",Fitness Studio,CHOA CHU KANG,10535.758835482462,52657.0,False,False,True,Local
Anytime Fitness Yew Tee Community Club,ChIJNwuGbrcR2jERgxca13aS0-U,"20 Choa Chu Kang Street 52, #03-01, Singapore 689286",1.3948751,103.744688,4.5,107,https://www.anytimefitness.sg/gyms/sg-0070/yew-tee-north-east/,8533 3784,fitness_center,"Choa Chu Kang, Singapore",Fitness Studio,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Homeground Gym & Pilates Clementi,ChIJJcl0IiYb2jERxHPkqfUAlnk,"Block 352 Clementi Ave 2, #01-127, Singapore 120352",1.3146209,103.7715967,5.0,110,http://homegroundgym.com/clementi,8078 9957,fitness_center,"Clementi, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,True,True,Local
Extreme Fitness - Personal Training Clementi,ChIJkwuCZo0a2jERBjD87h8bak0,"1 W Coast Dr, #01-24, Singapore 128020",1.3164853,103.7573965,4.8,259,http://www.extremefitness.sg/,8522 6746,fitness_center,"Clementi, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,True,True,Local
F45 Training Sunset,ChIJM_uuzX8b2jERUzb95YL4K00,"41 Sunset Wy, #02-06 Clementi Arcade, Singapore 597071",1.3234787,103.7678083,4.4,17,https://f45training.sg/sunsetsingapore/,,fitness_center,"Clementi, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,False,True,Local
Clementi ActiveSG Swimming Complex,ChIJI-DMoY0a2jERfwouQaKgsSQ,"520 Clementi Ave 3, Singapore 129908",1.3107809,103.7656508,4.2,567,https://www.activesgcircle.gov.sg/facilities/clementi-swimming-complex,6779 0577,fitness_center,"Clementi, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,True,True,True,Local
24/7 FITNESS Margaret Market (Queenstown),ChIJaz8KlEEb2jERf6mFaqAHHj8,"38 Margaret Dr, #02-07 to #02-11, Singapore 141038",1.2977516,103.8043441,4.3,64,https://sg.247.fitness/gyms/margaretmarket/,9720 1355,fitness_center,"Queenstown, Singapore",Fitness Studio,QUEENSTOWN,10724.055500982318,28504.0,True,True,True,Local
F45 Training Alexandra,ChIJCRkdmGQb2jERDimkGtWfSdQ,"354 Alexandra Rd, #01-15 Alexis, Singapore 159948",1.2913373,103.8073878,5.0,248,https://f45training.sg/alexandra,8147 6629,fitness_center,"Queenstown, Singapore",Fitness Studio,TANGLIN,16323.82970252404,6656.0,True,True,True,Local
Extreme Fitness - Personal Training Bukit Merah,ChIJnz7QV7Ub2jERKNJoMyWkn4U,"3500A Bukit Merah Central, Singapore 159837",1.2821848,103.8179529,5.0,31,https://www.extremefitness.sg/,9850 4792,fitness_center,"Redhill, Singapore",Fitness Studio,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,Local
The District Training @ Tiong Bahru Park Fitness Corner,ChIJX3FM9MEZ2jER3UhY3fRQiCk,"1 Henderson Rd, Singapore 159561",1.2884056,103.8228466,5.0,15,http://thedistricttraining.com/,9649 4791,fitness_center,"Tiong Bahru, Singapore",Fitness Studio,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,Local
REVL Training Tiong Bahru,ChIJp9-K0b4Z2jERHnYRWJHxZaQ,"Kim Tian Rd, Kai Fook Mansion, Singapore",1.2851766,103.8293077,4.8,12,https://revltraining.sg/locations/tiong-bahru/,8908 6808,fitness_center,"Tiong Bahru, Singapore",Fitness Studio,SINGAPORE RIVER,0.0,0.0,True,True,True,Local
Trapeze Rec. Club,ChIJJ0ET-C0Z2jERu1HCVh7nBQg,"27 Tg Pagar Rd, Singapore 088450",1.2794119,103.843994,4.9,128,https://www.trapezerec.club/,9296 4927,fitness_center,"Outram, Singapore",Fitness Studio,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Gold's Gym Personal Training - Tanjong Pagar,ChIJZ5_gOG0Z2jER7F4IH5hP-Iw,"118a Tg Pagar Rd, Singapore 088531",1.2777937,103.8435183,5.0,59,http://www.goldsgym.com.sg/,8153 7888,fitness_center,"Outram, Singapore",Fitness Studio,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
META Performance: Personal Training & Fitness Gym In Singapore,ChIJdwslhqEZ2jERJp7RZM5yUQs,"23 Church St, #05-03 Capital Square, Singapore 049481",1.283932,103.8485482,5.0,176,https://www.metaperformance.sg/,8218 8489,fitness_center,"Outram, Singapore",Fitness Studio,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
Blk 23 Fitness Park,ChIJcYz15PkX2jERAJa3oqROHzs,"27A Balam Rd, Singapore 371027",1.330834,103.8858185,5.0,3,,,fitness_center,"Geylang, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,False,True,Local
Fitness First Paya Lebar,ChIJy2J1P5IZ2jERv6cTQn74F7E,"8 Eunos Rd 8, #02-104 SINGAPORE POST CENTRE, Singapore 408600",1.318983,103.8948672,4.3,314,https://www.fitnessfirst.com.sg/clubs/paya-lebar-singpost-centre?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-club-landing-page,6713 9120,fitness_center,"Geylang, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
24XFITNESS SINGPOST PAYA LEBAR,ChIJ3doerxkY2jER56F7_X_ZB8Y,"10 Eunos Rd 8, #05-10 SingPost Centre, Singapore 408600",1.3189548,103.8944549,4.5,89,http://24xfitness.com.sg/,8222 3888,fitness_center,"Geylang, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Homeground Gym Farrer Park,ChIJ3y7KZKcZ2jERhyP-3pRYU6E,"146 Owen Rd, #01-01, Singapore 218943",1.3145302,103.8525585,4.7,89,https://www.homegroundgym.com/farrer-park,8650 7125,fitness_center,"Kallang, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
Anytime Fitness City Square Mall,ChIJDzz1mk8Z2jER9spstsimgQE,"180 Kitchener Road, Mall, #06-04 City Square, Singapore 208539",1.3113982,103.8565897,4.9,1003,https://www.anytimefitness.sg/gyms/sg-0137/,8855 6025,fitness_center,"Kallang, Singapore",Fitness Studio,KALLANG,10084.228177543,31046.0,True,True,True,Local
Functional Training Institute (FTI),ChIJp599saQZ2jERkRM_kJDagLE,"5 Stadium Walk, #03-02, Singapore 397693",1.3021918,103.876502,4.9,324,https://www.fti-r4.com/,9820 9550,fitness_center,"Kallang, Singapore",Fitness Studio,KALLANG,10084.228177543,31046.0,True,True,True,Local
BFT Farrer Park,ChIJZ8TwHaUZ2jERICJfsZyizxQ,"482 Serangoon Rd, #02-01, Singapore 218149",1.313843,103.857198,5.0,125,https://bodyfittraining.au/club/FarrerPark?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,8833 1940,fitness_center,"Kallang, Singapore",BFT,KALLANG,10084.228177543,31046.0,True,True,True,Local
Potong Pasir Community Club,ChIJjVfWj3gX2jERHP9kSEkgmOM,"6 Potong Pasir Ave 2, Singapore 358361",1.332651,103.8671489,4.2,856,,6280 1182,fitness_center,"Potong Pasir, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,True,True,Local
Anytime Fitness MacPherson Mall,ChIJX41bNAAX2jER8L9rlgPDC7E,"401 MacPherson Rd, B1-01 MacPherson Mall, Singapore 368125",1.3319956,103.8791124,5.0,92,https://www.anytimefitness.sg/gyms/sg-0184/singapore-central-singapore/,8900 4077,fitness_center,"MacPherson, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Extreme Fitness - Personal Training Macpherson,ChIJw8GZOjkX2jERwdg-M3uSc_s,"445 MacPherson Rd, Singapore 368156",1.3319653,103.8811987,5.0,24,https://extremefitness.sg/,9850 4792,fitness_center,"MacPherson, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
MacPherson Lane Fitness Park,ChIJk_hGB10X2jER9jbM1PFNF6o,Singapore,1.3318215,103.8860633,5.0,1,,,fitness_center,"MacPherson, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,False,True,Local
F45 Training Macpherson Ubi,ChIJpalS6rkZ2jERSBxoScdU2kU,"10 Arumugam Rd #01-01, A LTC Building, Singapore 409957",1.325577,103.89111,4.8,33,https://f45training.sg/macphersonubi,8898 6780,fitness_center,"MacPherson, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
MacPherson Community Club,ChIJzcJ00CYY2jERLxMxOUXUtrc,"400 Paya Lebar Way, Singapore 379131",1.3236119,103.8847295,4.1,934,,6841 1085,fitness_center,"MacPherson, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,True,True,Local
F45 Training Aljunied-Paya Lebar,ChIJF9Cpe0sZ2jERSKFjKeRbeWs,"12 Aljunied Rd, #01-01 KH Plaza, Singapore 389801",1.3140481,103.8822376,4.9,91,https://f45training.sg/aljuniedpayalebar/,8499 8322,fitness_center,"Aljunied, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Geylang Sports and Recreation Centre,ChIJNSyS0yMY2jER-LDPOscbDYk,"601 Aljunied Ave 1, Singapore 389862",1.3212711,103.8880491,3.7,9,,6745 7175,fitness_center,"Aljunied, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,True,True,Local
Anytime Fitness Paya Lebar,ChIJUa4-4xYY2jERzTkowOfjaQI,"11 Tanjong Katong Rd, #02 - 01 / 02, KINEX 437157",1.3142932,103.8944167,3.7,137,https://anytimefitness.sg/gyms/SG-0034/singapore-south-east-437157,9154 4755,fitness_center,"Aljunied, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Open Space Gym near BLK 15,ChIJKSF9eQAZ2jERhNssE_yMAVU,"15 Eunos Cres, Block 15, Singapore 400015",1.3238987,103.903388,0.0,0,,,fitness_center,"Eunos, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,False,False,Local
Eunos Fit Club,ChIJkza79UsZ2jERdpvSfaGrEgY,"Kampong Ubi CC, 10 Jln Ubi, Singapore 409075",1.3178052,103.9007147,0.0,0,,9782 6685,fitness_center,"Eunos, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,True,False,Local
Eunos Park Exercise Corner,ChIJHdcgLxgZ2jERJL1tkjhuJ60,"361 Ubi Rd 3, Singapore 408664",1.318455,103.8971963,0.0,0,,,fitness_center,"Eunos, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,False,False,Local
Anytime Fitness Eastpoint Mall,ChIJJwYjQr492jERXypGYpymc7Q,"3 Simei Street 6, #03-25/26 Eastpoint Mall, Singapore 528833",1.3428369,103.9531116,4.0,90,https://www.anytimefitness.sg/gyms/sg-0060/simei-central-singapore-528833/,8128 0375,fitness_center,"Simei, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
