name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Unstoppable Fitness,ChIJQRmLy2YZ2jERiemlfSJWOL4,"3 Shenton Wy, #03-06a Shenton House, Singapore 068805",1.2786814,103.8500692,4.9,66,,8282 1040,personal_trainer,"Chinatown, Singapore",Fitness Studio,OUTRAM,9371.743688254664,5466.0,False,True,True,Local
Jfitnest Pte Ltd,ChIJf-hoVMIZ2jERfNBCbxdH4o8,"618 Serangoon Rd, #02-01, Singapore 218220",1.3156239,103.8586871,4.9,19,,9751 1023,personal_trainer,"Little India, Singapore",Others,KALLANG,10084.228177543,31046.0,False,True,True,Local
Body Thrive (The Fitness Studio),ChIJ38pFVLEZ2jER-tEr4pt-Vvo,"100 Jln Sultan, #03-10, Singapore 199001",1.3030912,103.861912,4.7,3,https://www.bodythrive.co/,8862 6460,personal_trainer,"Little India, Singapore",Fitness Studio,KALLANG,10084.228177543,31046.0,True,True,True,Local
Baseline Fitness SG,ChIJG1GmDF8Z2jER5H9PzNy6-ds,"7 Temasek Boulevard #12-07 Suntec Tower One, Singapore 038987",1.2954194,103.8584778,5.0,18,http://baselinefitness.sg/,9387 4755,personal_trainer,"Little India, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
ARENA by Jake,ChIJdz2VeMw92jEROIHWzYGR2Co,"601A Tampines Ave 9, Singapore 521601",1.3607981,103.9369424,5.0,17,https://instagram.com/arena_by_jake?igshid=OGQ5ZDc2ODk2ZA==&utm_source=qr,9487 9129,personal_trainer,"Tampines, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Embracing Movement,ChIJIzB1CuQj2jERvZ5GDsSgkwU,"297 Bedok South Ave 3, #01-04, Singapore 469297",1.3224784,103.9456405,5.0,31,http://www.embracingmovement.sg/,8183 1287,personal_trainer,"Bedok, Singapore",Others,BEDOK,10710.615373350993,78532.0,True,True,True,Local
IFBB Singapore,ChIJSwBJJRgZ2jERnlQ4Z5iDNWg,"492A Changi Rd, Singapore 419900",1.3193673,103.9136616,4.9,8,http://ifbb.sg/,8856 7138,personal_trainer,"Bedok, Singapore",Others,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Hann Performance,ChIJ44p5TOMZ2jERGyONW6_XfQU,"Siglap Rd, Singapore 455700",1.320887,103.9244471,5.0,8,http://www.hannperformance.com/,9236 4000,personal_trainer,"Bedok, Singapore",Others,BEDOK,10710.615373350993,78532.0,True,True,True,Local
JulFitness,ChIJC8IJAlU92jERi_zUxMKs4KA,"Bedok North Rd, Singapore 460183",1.3306806,103.9305125,5.0,15,https://www.instagram.com/_julfitness__?igsh=azhyenltYWI3am40&utm_source=qr,8692 0924,personal_trainer,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Fitness LX,ChIJ0yG4H7Qi2jERm4DSlTU0bpU,"5 Siglap Rd, Singapore 448908",1.3076185,103.9235982,0.0,0,http://www.fitnesslx.com/,8126 6209,personal_trainer,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,False,Local
BRIDGE Health and Fitness Pte. Ltd.,ChIJDYfyjE892jERquQB8IXxzic,"3 Shenton Wy, #03-06a Shenton House, Singapore 068805",1.2784546,103.8499767,5.0,38,,8560 5303,personal_trainer,"Pasir Ris, Singapore",Fitness Studio,OUTRAM,9371.743688254664,5466.0,False,True,True,Local
Pressing Issues (CY FITNESS),ChIJDff9l7o92jERXyllyZ7okJw,"574 Pasir Ris Street 53, Block 574, Singapore 510574",1.374325,103.9460725,5.0,2,,,personal_trainer,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
BIX Fitness Studio,ChIJ_SOwfhAY2jER4YquUmvYP8s,"Centropod@Changi #04-06, 80 Changi Rd, Singapore 419715",1.3163213,103.9004007,0.0,0,http://bixfitness.com/,9477 9269,personal_trainer,"Changi, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,False,Local
Healing Gym Studio,ChIJb3NHIlwT2jERnqcYbBY6s_4,"Woodlands Street 11, Woodlands 11, Singapore 737853",1.4347006,103.8027657,0.0,0,https://sites.google.com/view/healinggymsg/home,9477 9269,personal_trainer,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,True,True,False,Local
FuelFit@Woodlands,ChIJ46uJiaIT2jER4lxP7vyigwU,"Woodlands Drive 53, Singapore 738994",1.4317603,103.7979671,4.5,2,http://www.fuelfit.com.sg/,9691 0204,personal_trainer,"Woodlands, Singapore",Others,MANDAI,0.0,0.0,True,True,True,Local
Blk 551 Fitness Corner,ChIJ7UoVkzoT2jERgJSlMpTi_vg,"Woodlands, Singapore",1.4327196,103.7955528,5.0,2,,,personal_trainer,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,False,False,True,Local
Envirogym Performance Solution Pte Ltd,ChIJOctbc0IU2jERizRL7_IX--c,"353 Yishun Ring Rd, Block 353, Singapore 760353",1.426236,103.845203,0.0,0,,6404 5628,personal_trainer,"Yishun, Singapore",Gym,YISHUN,9019.018663760686,65153.0,False,True,False,Local
bettermorrowfitness,ChIJf_cfGiMX2jEROAIzgqxSsRE,"BLOCK 541 Ang Mo Kio Ave 10, #03-2328, Singapore 560541",1.3740364,103.8556385,0.0,0,https://www.instagram.com/thenattyratty/,,personal_trainer,"Ang Mo Kio, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,True,False,False,Local
The Peach Studio,ChIJBSXZvbYZ2jERFNw88ftLRaQ,"229 Bishan St. 23, #B1-53, Singapore 570229",1.3575707,103.8460026,5.0,4,https://www.peachstudio.biz/,8201 0638,personal_trainer,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Boxing Wonders,ChIJOe8rJnwX2jER5jXkj6sj050,"7 Bishan St 14, Bishan Stadium, Singapore 579784",1.3544408,103.8515594,5.0,39,https://www.boxingwonders.com/,9325 3774,personal_trainer,"Bishan, Singapore",Martial Arts,BISHAN,12483.410944381014,24524.0,True,True,True,Local
PositiveHype Fitness,ChIJhXqDB5U1SaMRBErnnuzeNtk,"22 Sin Ming Ln, #06-76 Midview City, Singapore 573969",1.358606,103.833566,5.0,20,,8890 4475,personal_trainer,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,False,True,True,Local
HARDBEAT fitness,ChIJldYjtSoX2jERmiEVSb6U_-U,"Bishan North, Neighbourhood Park, Singapore 570286",1.3578228,103.8431008,5.0,4,,,personal_trainer,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,False,False,True,Local
CF365studio-Fitness,ChIJPzc-N5QX2jER_cHnsgE7aTg,"1004 Toa Payoh N, #01-06A, Singapore 318995",1.3416825,103.8493198,0.0,0,,8926 8784,personal_trainer,"Toa Payoh, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,False,True,False,Local
Ultimate Fitness Singapore,ChIJq3e4CdsX2jERTqJVITTxRPA,"Rivervale crescent, Rivervale view, Singapore 543157",1.38759,103.9079467,5.0,17,http://ultimatefitness.sg/,9145 7291,personal_trainer,"Punggol, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Power Hour 90 Pte Ltd,ChIJAbDoAMcV2jERIt7nGhQrbhI,"448B Punggol Wy, #10-1127, Singapore 822448",1.4166058,103.9133544,5.0,13,,9100 2381,personal_trainer,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,False,True,True,Local
Vibe Label,ChIJz8LXxzEV2jERmPTHYI0pR3I,"Block 445B New Punggol Rd, Singapore 822445",1.4193927,103.912193,0.0,0,,8092 0081,personal_trainer,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,False,True,False,Local
Pure Strength Singapore,ChIJ1_SusXEX2jERZpr_kuDmmr0,"353 Anchorvale Ln, Singapore 540353",1.3926179,103.8855491,5.0,2,https://www.instagram.com/purestrengthsg/,,personal_trainer,"Sengkang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,True,False,True,Local
EII Fitwell,ChIJAQCk3w0Q2jER9uRV9GurYvU,"2 Jurong East Street 21, #05-09 IMM Building, Singapore 609601",1.3348154,103.7468395,5.0,17,http://eiifitwell.com/,9248 0065,personal_trainer,"Jurong East, Singapore",Others,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
123 Silver Guard Pte. Ltd.,ChIJoWsvt7EP2jERo4oFzCsvKho,"476 Jurong West Street 41, #10-346, Singapore 640476",1.3476716,103.7243332,5.0,13,https://sites.google.com/view/123silverguardpteltd/home,8199 5002,personal_trainer,"Jurong West, Singapore",Others,TENGAH,0.0,0.0,True,True,True,Local
Onyx West,ChIJhVa6WL0a2jER-zF-hW4D8Ck,"333 Boon Lay Wy, Level 4, Singapore 649848",1.3351066,103.7061574,4.5,67,http://www.onyxmma.com/,8727 2788,personal_trainer,"Jurong West, Singapore",Others,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
HeyFitness,ChIJQVQteLEP2jERB5tuqn6zlrE,"727 Jurong West Ave 5, #07-184, Singapore 640727",1.3460198,103.6975927,3.0,4,,9724 6084,personal_trainer,"Jurong West, Singapore",Fitness Studio,JURONG WEST,9632.399985216842,74409.0,False,True,True,Local
Kru Prem Muay Thai,ChIJ8y-CNx4R2jERbss3d1CitQc,"273 Bukit Batok East Ave 4, #02-80, Singapore 650273",1.3485063,103.7575126,5.0,51,,9797 0235,personal_trainer,"Bukit Batok, Singapore",Martial Arts,BUKIT BATOK,10063.376106008258,47468.0,False,True,True,Local
Victor Physical Preparation,ChIJGYWaY1QR2jER0DC-EiIE14U,"612 Senja Rd, Singapore 670612",1.3839756,103.7612742,5.0,50,http://victorphysicalprep.com/,8222 4630,personal_trainer,"Bukit Panjang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Speed Sports & Fitness,ChIJqwSCJZcQ2jER8AJ6y8nkwD8,"27 Lor Kilat, Singapore 598128",1.3410285,103.7727645,4.9,32,http://www.speedfitness.com.sg/,6314 2313,personal_trainer,"Bukit Panjang, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Breakthrough Fitness Bootcamp,ChIJhXk9JbYR2jERm_dGHLqpHZo,"Segar Rd, Block 466, Singapore 670466",1.3869107,103.7732263,0.0,0,http://breakthroughfitness.com.sg/?page_id=2,9852 6057,personal_trainer,"Bukit Panjang, Singapore",Fitness Studio,BUKIT PANJANG,10223.16462037638,38525.0,True,True,False,Local
Werkfitz Bootcamp,ChIJP9YbiIUa2jEROUxxDx-nfuE,"378 Clementi Ave 5, Singapore 120378",1.3176066,103.7675092,4.0,1,,9748 5848,personal_trainer,"Clementi, Singapore",Others,CLEMENTI,11191.556927093045,26815.0,False,True,True,Local
The Growth Factor,ChIJuyNSqHAb2jEReOb8C8-nto0,"Block 307 Clementi Ave 4, #07-379, Singapore 120307",1.3214534,103.7670701,0.0,0,,,personal_trainer,"Clementi, Singapore",Others,CLEMENTI,11191.556927093045,26815.0,False,False,False,Local
Mahi Strength,ChIJhZi9X8Ub2jERTpU8LAJ3RSI,"11 Slim Barracks Rise, Singapore 138664",1.3038359,103.7897048,0.0,0,https://mahistrength.com/,8123 4362,personal_trainer,"Queenstown, Singapore",Others,QUEENSTOWN,10724.055500982318,28504.0,True,True,False,Local
Fitness Buddy,ChIJGalL0Wf34ggRfal08L2HY-M,"108 Depot Rd, Singapore 100108",1.2813034,103.8101301,5.0,10,,9368 3805,personal_trainer,"Redhill, Singapore",Fitness Studio,BUKIT MERAH,10092.468693505003,45358.0,False,True,True,Local
Statera Performance Ptd Ltd,ChIJKYWpA1wZ2jER6KAg7ThI-Vk,"133 Cecil St, #01-01A/2 Keck Seng Tower, Singapore 069535",1.2802375,103.8489359,5.0,173,http://www.stateraperformance.com/,,personal_trainer,"Outram, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,False,True,Local
MVRCK,ChIJRTq3474b2jERjUHI5wd5nZs,"991 Alexandra Rd, #01-03B, Singapore 119964",1.2743881,103.8030455,4.9,26,http://www.mvrck.fit/,,personal_trainer,"Bukit Merah, Singapore",Others,BUKIT MERAH,10092.468693505003,45358.0,True,False,True,Local
Tribody Fitness,ChIJzSCmrmcZ2jER6S5HX7dvDeQ,"50 Joo Chiat Pl, Singapore 427774",1.3133914,103.9014974,4.9,57,http://www.tribody-fitness.com/,9852 7607,personal_trainer,"Geylang, Singapore",BFT,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
CATALYST THINK TANK PTE LTD,ChIJuxgLMLEZ2jERU_kNfUyRkbw,"479 Geylang Rd, Singapore 389438",1.3134914,103.8834856,5.0,25,https://www.catalysttank.com/,8753 8495,personal_trainer,"Geylang, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Strength Corp,ChIJvcY-KhMX2jERUrVDidG6Y-k,"59 Ubi Ave 1, #07-16 Bizlink Centre, Singapore 408938",1.3248261,103.8946812,5.0,32,http://www.strengthcorp.com.sg/,8221 6800,personal_trainer,"Geylang, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
SSTARfitness,ChIJAQAAA0wY2jER7n2cktTmYMc,"4 Stadium Walk, Singapore 397697",1.3016352,103.8742656,4.9,38,https://www.facebook.com/groups/sstarfitness,9423 9403,personal_trainer,"Kallang, Singapore",Fitness Studio,KALLANG,10084.228177543,31046.0,True,True,True,Local
HOUSE OF REP COUNTERS,ChIJczj2AsUZ2jERLYsVCph0rko,"18 Sam Leong Rd, #03-00, Singapore 207909",1.3091998,103.8569414,5.0,230,http://www.houseofrepcounters.com/,8032 6925,personal_trainer,"Kallang, Singapore",Others,ROCHOR,0.0,0.0,True,True,True,Local
StrengthsTransform | StrengthsFinder Singapore,ChIJJQ-zAZIX2jERI-7ltXutb5o,"401, #03-21 MacPherson Rd, MacPherson Mall, Singapore 368125",1.331767,103.8793683,5.0,32,http://www.strengthstransform.com/,6694 8871,personal_trainer,"MacPherson, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Zhongtian Fitness Studio Kembangan(景万岸店),ChIJL-aYNAAZ2jERWb00MBF4xoo,"Singapore, 樟宜路Keng Yee Garden#366号 邮政编码: 419825",1.3183638,103.9102789,5.0,7,,8099 0592,personal_trainer,"Kembangan, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,True,True,Local
HIIT & Run SG,ChIJxUqUMuUj2jERnxMQlGDS6VM,"5 Jln Saudara Ku, Singapore 457442",1.3107995,103.9204034,4.2,34,,9645 0320,personal_trainer,"Kembangan, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,True,True,Local
Veer Fitness,ChIJFxp-KCc92jERUIHPSTSROfk,"141 Simei Street 2, Singapore 520141",1.3453934,103.9551771,5.0,39,,,personal_trainer,"Simei, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,False,False,True,Local
D'Fitness,ChIJM8Wmi20Y2jERVPK6PJbwpfg,"20B E Coast Rd, Level B, Singapore 428747",1.3040888,103.9024481,5.0,10,https://procoach.app/darren-stephen-lim,9666 1429,personal_trainer,"Mountbatten, Singapore",Fitness Studio,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Retrofit,ChIJpW4OY4AZ2jERK53zANkmCas,"80 Marine Parade Road #14-09, Parkway Parade, Singapore 449269",1.3014702,103.9051552,5.0,1,http://retrofit.sg/,6681 6536,personal_trainer,"Marine Parade, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Goodlife Studio (Marine Parade),ChIJ3X-Ug3UY2jERJ6shOf6gBvY,"15 Marine Ter, #01-18, Singapore 440015",1.3048397,103.9139344,4.4,27,https://montfortcare.org.sg/services/seniors/,8940 0579,personal_trainer,"Marine Parade, Singapore",Fitness Studio,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Reservoir Village,ChIJr5Tkqls92jER2KMjYsfTz8M,"740 Bedok Reservoir Rd, Singapore 470740",1.337805,103.922602,4.2,838,,,personal_trainer,"Bedok Reservoir, Singapore",Others,BEDOK,10710.615373350993,78532.0,False,False,True,Local
Sensory Trail,ChIJ_wOeL4M-2jER4bIVFLxTYMQ,Singapore,1.4035669,103.9717582,4.4,78,https://www.nparks.gov.sg/pulau-ubin/heritage/places-of-interest/sensory-trail-garden,6542 4108,personal_trainer,"Pulau Ubin, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Ubin Quarry Viewpoint,ChIJJSWoiHw-2jER2ID2KBkAn-o,Singapore,1.4081773,103.9557349,4.8,13,,,personal_trainer,"Pulau Ubin, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
JG FIT,ChIJF97ArJcZ2jERR4S90Y7NVTk,"The Central, 6 Eu Tong Sen St SOHO1, #05-01, Singapore 059817",1.2891465,103.8467157,4.9,54,http://www.jgfitsg.com/,8775 1543,personal_trainer,"St John's Island, Singapore",Others,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
Band of Sisters,ChIJVwWj1A4Z2jERBdmFGADzQDk,"38 St Patrick's Rd, Singapore 424163",1.3075582,103.9138994,5.0,62,https://bandofsisters.co/,,personal_trainer,"Sisters' Islands, Singapore",Others,BEDOK,10710.615373350993,78532.0,True,False,True,Local
FitPound,ChIJEV7x_zUf2jERSQaf28nxPXQ,"Amara Sanctuary Resort Sentosa Island, 1 Larkhill Rd, Singapore 099394",1.2514884,103.8227716,5.0,1,https://www.fitpound.sg/,9025 8431,personal_trainer,"Sisters' Islands, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,True,True,Local
Level,ChIJOXOGx_wZ2jER6CpZXo-eYYo,"14 Robinson Rd, #01-00, Singapore 048545",1.2820124,103.8507909,4.7,41,https://level.com.sg/?utm_medium=organic&utm_source=gmb&utm_campaign=robinson,6787 9560,personal_trainer,"Sisters' Islands, Singapore",Others,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
The PIT Singapore,ChIJcx-rMW0Z2jERQIP7B9roDYI,"123 Devonshire Rd, Singapore 239883",1.2997606,103.8363676,5.0,89,http://www.pitpersonaltrainer.com.sg/,6222 4860,personal_trainer,"Pulau Hantu, Singapore",Others,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,Local
FITLUC Boat Quay,ChIJwXAcUlUZ2jERvTn3NWmVYYo,"82 Boat Quay, #03-01, Singapore 049870",1.2886783,103.8491953,4.9,81,https://www.fitluc.com/,8112 0110,personal_trainer,"Pulau Satumu, Singapore",Others,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
King Bruh Fitness,ChIJm0vxW-8Z2jERoEqflyOjjtM,"30 Merchant Rd, #02-12/17 Inside Energia Fitness Club, Riverside Point, Singapore 058282",1.2896098,103.8439831,5.0,16,https://www.personaltrainer-singapore.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8286904733120565431,9151 3244,personal_trainer,"Pulau Bukom, Singapore",Fitness Studio,SINGAPORE RIVER,0.0,0.0,True,True,True,Local
Pulau Merlimau,ChIJ0Y-NN9kE2jERlB_8-I5FuLc,"Pulau Merlimau, Singapore",1.2863889,103.7122222,3.3,3,,,personal_trainer,"Pulau Merlimau, Singapore",Others,WESTERN ISLANDS,0.0,0.0,False,False,True,Local
Pulau Sakra,ChIJkTOb9JgE2jERnIR5Scs6q8Y,"Singapore, 沙克拉岛",1.2591667,103.7041667,0.0,0,,,personal_trainer,"Pulau Sakra, Singapore",Others,WESTERN ISLANDS,0.0,0.0,False,False,False,Local
Off Duty Pilates (Neil Road),ChIJtaCiCCEZ2jERqlJqPN1GLgk,"71B Neil Rd, Level 3, Singapore 088900",1.2792908,103.8422246,4.3,36,http://www.offdutypilates.com/,,pilates studio,"Outram, Singapore",Fitness Studio,OUTRAM,9371.743688254664,5466.0,True,False,True,Local
Posture Plus (Haig Road) Pte. Ltd.,ChIJdR-v1KsZ2jERBd53JItcRI0,"36 Haig Rd, Singapore 438740",1.3130842,103.8958658,4.9,10,https://postureplus.sg/,8690 4210,pilates studio,"Geylang, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
ABMUS by Keath,ChIJdWYorCIZ2jERoJ-1BJ4G8-Y,"ABMUSbyKeath @ Aurora, 36 Beach Rd, #02-01 South Beach Quarter, Singapore 189766",1.2957892,103.8561877,5.0,1,https://www.dscvry-abmus.com/sg/,8190 7515,pilates studio,"Kusu Island, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
Breathe Pilates - The Heeren,ChIJZ9SEMb0Z2jERjHfOKHVCfCU,"260 Orchard Rd, #05-05 The Heeren, Singapore 238855",1.3027635,103.837358,4.1,14,https://www.breathepilates.com.sg/,6571 0665,reformer pilates,"Orchard Road, Singapore",Yoga/Pilates Studio,NEWTON,0.0,0.0,True,True,True,Local
STRONG Pilates Tanjong Pagar,ChIJ_5rBeH8Z2jERBn11-GmrSsM,"6A Shenton Wy, #02-01/02 OUE Downtown 2, Singapore 068815",1.2766186,103.848138,4.8,135,https://strongpilates.sg/,8924 7105,reformer pilates,"Marina Bay, Singapore",Yoga/Pilates Studio,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Legione,ChIJe7vG6nQZ2jERZR0UeWNnkuI,"139 Cecil St, #11-01 YSY Building, Singapore 069539",1.2795776,103.8484641,4.9,37,https://legioneofficial.com/,8221 5054,reformer pilates,"Chinatown, Singapore",Yoga/Pilates Studio,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Swim Studio Sg,ChIJCVBUfmkV2jERk6LxhI4EtnA,"21 Canberra Link, Singapore 756973",1.446827,103.8233835,5.0,16,https://swimstudiosg.com/,9778 1356,reformer pilates,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
Crestar Fitness Hougang,ChIJj2bknAUQ2jERFA-I2FEZmVI,"202 Hougang St 21, #03-00, Singapore 530202",1.3577279,103.8840853,0.0,0,,6287 6385,reformer pilates,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,False,True,False,Local
Elements Pilates Pte Ltd,ChIJVaxrUIoZ2jER03MLrEjKZyE,"91 Tanglin Rd, #03 - 08, Singapore 247918",1.3053918,103.8250019,5.0,5,https://www.elements-pilates.com/,6720 0178,reformer pilates,"Redhill, Singapore",Yoga/Pilates Studio,TANGLIN,16323.82970252404,6656.0,True,True,True,Local
PowerMoves Pilates @ Dempsey,ChIJ9zO6yTwa2jERo4P5hFnOKj8,"13 Dempsey Rd, #01-07, Singapore 249674",1.30449,103.8104586,4.9,42,http://www.powermoves.com.sg/,9299 7179,reformer pilates,"Pulau Sakijang Bendera, Singapore",Yoga/Pilates Studio,TANGLIN,16323.82970252404,6656.0,True,True,True,Local
Healing Place World,ChIJw4RFuqQj2jERV7-vtXTn-l0,"279 Bedok South Ave 3, Singapore 465458",1.3232195,103.9445445,5.0,5,,9757 0982,clinical pilates,"Bedok, Singapore",Yoga/Pilates Studio,BEDOK,10710.615373350993,78532.0,False,True,True,Local
PhysioMotus Pte Ltd,ChIJKbehypAZ2jERpp9rIdp86I0,"#09-27 Novena Medical Center, Square 2, 10 Sinaran Dr, Singapore 307506",1.3206513,103.8443689,4.9,17,http://www.physiomotusrehab.com/,9783 1486,clinical pilates,"Toa Payoh, Singapore",Yoga/Pilates Studio,NOVENA,12399.320787338742,15038.0,True,True,True,Local
Punggol West Community Centre,ChIJJQf5a-EV2jERL3qNF7NYPw0,"Block 259C Punggol Fld, #01-47, Singapore 823259",1.4042038,103.895652,4.3,74,https://www.onepa.gov.sg/cc/punggol-west-cc,6444 1128,clinical pilates,"Punggol, Singapore",Yoga/Pilates Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Physio Down Under,ChIJy29DJdEb2jERUWVfNPqu0mE,"491B River Valley Road 04-01A, Tower Floor 4 Valley Point Office, Singapore 248373",1.2929026,103.8266324,5.0,114,http://www.physiodownunder.sg/,6980 8384,clinical pilates,"Queenstown, Singapore",Yoga/Pilates Studio,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,Local
HelloPhysio (Orchard),ChIJUxRNl-sZ2jERg7-7-G2cdZU,"435 Orchard Rd, #16-03 Wisma Atria, Singapore 238877",1.3037148,103.8332642,5.0,169,https://hellophysio.sg/,8787 3198,clinical pilates,"Redhill, Singapore",Yoga/Pilates Studio,ORCHARD,0.0,0.0,True,True,True,Local
The Moving Body River Valley | Pilates & GYROTONIC®,ChIJO4h__J4Z2jERgreqyyditXU,"81 Clemenceau Ave, #03-22 UE Square, Singapore 239917",1.2924323,103.8426281,4.6,28,http://www.themovingbodygroup.com/,8128 9062,clinical pilates,"Tiong Bahru, Singapore",Yoga/Pilates Studio,SINGAPORE RIVER,0.0,0.0,True,True,True,Local
Physio Culture,ChIJVVVFuhQZ2jERpt42JOSOjqY,"132 Jalan Bukit Merah, #160132, Singapore 160132",1.2788442,103.8283633,5.0,4,https://physioculture.com/,8869 1526,clinical pilates,"Bukit Merah, Singapore",Yoga/Pilates Studio,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,Local
TSquared Physio HarbourFront,ChIJXwssCRQZ2jER6jNskilbnWM,"991F (#2, Alexandra Rd, Singapore 119974",1.2734691,103.8035797,5.0,29,https://tsquaredlab.com/sg/physiotherapy,8025 3308,clinical pilates,"Bukit Merah, Singapore",Yoga/Pilates Studio,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,Local
SOMA HAUS,ChIJSbWAgW4Z2jER13hLOCR_NTM,"281 Joo Chiat Rd, Level 3, Singapore 427535",1.3101046,103.9019917,4.9,180,https://somahaus.co/,8921 3726,clinical pilates,"Geylang, Singapore",Yoga/Pilates Studio,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
PowerMoves Pilates,ChIJ7XgtHOAW2jERHipwJEkPZ0o,"8 Sinaran Dr, Singapore 307470",1.3200182,103.8447218,4.5,29,http://www.powermoves.com.sg/,9299 7179,clinical pilates,"Potong Pasir, Singapore",Yoga/Pilates Studio,NOVENA,12399.320787338742,15038.0,True,True,True,Local
Health2u,ChIJGXDlrQ0Z2jERsz-HSsBZIn4,"101 Telok Ayer St, #03-01, Singapore 068574",1.281787,103.8483829,4.9,152,http://www.health2u.sg/,8358 2144,clinical pilates,"Potong Pasir, Singapore",Yoga/Pilates Studio,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Posture Plus Pte. Ltd.,ChIJbZM7640Z2jERZ6zWky0ucx8,"111 Somerset Rd, #05-16, Singapore 238164",1.3004483,103.8376235,5.0,87,https://postureplus.sg/,9457 4757,clinical pilates,"Potong Pasir, Singapore",Yoga/Pilates Studio,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,Local
The Physio Studio Singapore,ChIJb2nSw10Z2jERfsC7uchPHmQ,"111 Somerset Rd, #11-21 TripleOne Somerset, Singapore 238164",1.3001685,103.8372952,4.9,72,https://www.thephysiostudio.sg/,9820 2723,clinical pilates,"Mountbatten, Singapore",Fitness Studio,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,Local
Singapore Physio,ChIJ6f_eIZkZ2jERzspGKA7zSoE,"1 Orchard Blvd, #06-09 Camden Medical Centre, Singapore 248649",1.3033039,103.8239218,4.9,104,http://www.singaporephysio.com/,6518 3668,clinical pilates,"Loyang, Singapore",Yoga/Pilates Studio,TANGLIN,16323.82970252404,6656.0,True,True,True,Local
